"","STU_ID","Attrition_Y_N","Grades","MAP.Score","Number_Absent","Number_Disc_Incidents","days_enrolled","weeks_enrolled","months_enrolled","years_enrolled","Miles_Distance_House_School"
"386",1092,1,91.125,62.5,0,1,364,52,12,1,1.031921547
"387",1093,1,74.25,38.33,0,1,1124,160.57,37,3.08,7.725980785
"388",1094,1,92.25,38.33,0,1,364,52,12,1,7.725980785
"389",1095,0,83.4166666666667,73.33,109,1,2456,350.86,81,6.73,3.983036236
"390",1096,1,90,23.25,0,1,1463,209,48,4.01,3.703810384
"391",1097,1,86,70.25,0,1,1463,209,48,4.01,0.381524792
"392",1098,1,83.875,1,0,1,728,104,24,1.99,0.381524792
"393",1099,1,79.5,48,0,1,364,52,12,1,0.381524792
"394",1100,1,78.0833333333333,52.33,64,1,2177,311,72,5.96,0.421387711
"395",1101,1,96.8571428571429,92.67,0,1,1827,261,60,5.01,7.700385267
"396",1104,1,77.5,92.67,0,1,364,52,12,1,7.700385267
"397",1105,1,75.25,14.5,0,1,364,52,12,1,7.700385267
"398",1106,1,82.125,34.75,0,1,364,52,12,1,7.700385267
"399",1107,1,92.4166666666667,79.25,0,1,1463,209,48,4.01,3.417590416
"400",1108,1,77.25,62,115,1,2208,315.43,73,6.05,4.624097657
"401",1109,1,69.1428571428571,54,96,1,2251,321.57,74,6.17,9.318711124
"402",1110,1,79.9,56.67,0,1,1099,157,36,3.01,3.664439758
"403",1111,1,73.6666666666667,35.5,0,1,1463,209,48,4.01,3.698015973
"404",1112,0,74.75,52.33,155,1,2456,350.86,81,6.73,4.934916488
"405",1113,1,73.7222222222222,52.33,0,1,364,52,12,1,4.934916488
"406",1114,0,90.8,52.33,0,1,2456,350.86,81,6.73,2.098299328
"407",1115,0,78.0714285714286,52.33,0,1,2456,350.86,81,6.73,3.050469859
"408",1116,1,77.8333333333333,52.33,0,1,1248,178.29,41,3.42,1.476888208
"409",1117,1,0,52.33,0,1,364,52,12,1,1.476888208
"410",1118,1,81.5714285714286,52.33,0,1,728,104,24,1.99,1.476888208
"411",1119,1,71.4375,52.33,0,5,1099,157,36,3.01,2.796865615
"412",1120,1,79.0909090909091,52.33,0,1,364,52,12,1,2.796865615
"413",1121,1,93.5,52.33,0,1,1099,157,36,3.01,6.142713695
"414",1122,0,84.25,52.33,0,1,2456,350.86,81,6.73,1.68104591
"415",1123,0,85.9166666666667,52.33,0,1,2456,350.86,81,6.73,4.348426488
"416",1124,0,80.9166666666667,52.33,0,3,2456,350.86,81,6.73,6.95243361
"417",1125,1,69.6818181818182,52.33,0,1,192,27.43,6,0.53,6.95243361
"418",1126,0,88.5714285714286,52.33,0,1,2456,350.86,81,6.73,0.721262475
"419",1127,1,64.25,52.33,0,1,1099,157,36,3.01,2.824004035
"420",1128,1,78.1875,52.33,0,1,1463,209,48,4.01,3.680094798
"421",1129,1,95,52.33,0,1,364,52,12,1,3.680094798
"422",1130,1,52,52.33,0,1,364,52,12,1,3.680094798
"423",1131,1,0,52.33,0,1,364,52,12,1,3.680094798
"424",1132,0,79.0833333333333,52.33,0,1,2456,350.86,81,6.73,11.18985102
"425",1133,1,81.5,52.33,0,1,756,108,25,2.07,11.18985102
"426",1134,1,61.9375,52.33,0,1,574,82,19,1.57,11.18985102
"427",1135,1,64.625,52.33,0,1,1247,178.14,41,3.42,4.37520008
"428",1136,1,62,52.33,0,1,364,52,12,1,4.37520008
"429",1137,0,73.6666666666667,52.33,0,1,2456,350.86,81,6.73,2.316854522
"430",1138,1,86.625,52.33,0,1,513,73.29,17,1.41,2.316854522
"431",1139,1,83.25,52.33,0,1,728,104,24,1.99,2.316854522
"432",1140,1,73.7142857142857,52.33,0,1,728,104,24,1.99,2.316854522
"433",1141,1,83.5625,52.33,0,1,1253,179,41,3.43,5.548330719
"434",1142,0,80.8125,52.33,0,1,2456,350.86,81,6.73,5.05263034
"435",1143,1,0,52.33,0,1,364,52,12,1,5.05263034
"436",1144,0,85.5833333333333,52.33,0,1,2456,350.86,81,6.73,3.372510267
"437",1145,1,75.7272727272727,52.33,0,1,364,52,12,1,3.372510267
"438",1146,1,88.5,52.33,0,1,1101,157.29,36,3.02,5.655556389
"439",1147,1,78.875,51,0,1,364,52,12,1,5.655556389
"440",1148,1,71.5,25.25,0,3,1463,209,48,4.01,8.816547584
"441",1149,0,85.1428571428571,58.33,70,3,2456,350.86,81,6.73,4.793376079
"442",1150,1,77.9285714285714,81,117,3,2191,313,72,6,8.751112395
"443",1151,1,91.25,81,0,3,364,52,12,1,8.751112395
"444",1152,0,94,52,84,3,2456,350.86,81,6.73,2.035230404
"445",1153,1,80.5,51.5,0,1,500,71.43,16,1.37,2.035230404
"446",1154,1,83.875,64.5,0,1,498,71.14,16,1.36,2.035230404
"447",1155,0,84.25,63.67,85,1,2456,350.86,81,6.73,4.806065756
"448",1156,1,75.75,59.67,53,1,2181,311.57,72,5.98,1.588841695
"449",1157,1,84.625,16,0,1,364,52,12,1,1.588841695
"450",1158,1,74.9166666666667,39.67,0,1,1596,228,52,4.37,1.588841695
"451",1159,1,73,18.67,87,1,2177,311,72,5.96,0.369347157
"452",1160,1,79.375,35,0,1,364,52,12,1,0.369347157
"453",1161,0,80.8571428571429,77.67,180,1,2456,350.86,81,6.73,4.197618409
"454",1162,1,94.6666666666667,90.75,0,1,1463,209,48,4.01,3.384850124
"455",1163,1,81.6,18.33,0,1,793,113.29,26,2.17,3.384850124
"456",1164,0,73,53,71,1,2456,350.86,81,6.73,0.723128293
"457",1165,0,81.25,69.67,64,1,2456,350.86,81,6.73,8.19545677
"458",1166,1,76.5,18,0,1,2179,311.29,72,5.97,0.68335352
"459",1167,1,78.4166666666667,19.33,166,1,2177,311,72,5.96,0.885288555
"460",1168,1,70.6,29.5,0,1,1099,157,36,3.01,1.567889278
"461",1169,1,65.3,27.33,0,1,1099,157,36,3.01,4.285613092
"462",1170,0,84,75.33,41,1,2456,350.86,81,6.73,1.218663198
"463",1171,1,83.1,69.33,0,1,1099,157,36,3.01,5.69102143
"464",1172,1,73,69.33,0,1,364,52,12,1,5.69102143
"465",1174,1,95.5714285714286,95.25,0,1,1463,209,48,4.01,12.8007193
"466",1176,1,86.5,44,0,1,364,52,12,1,12.8007193
"467",1177,1,51.7857142857143,21.67,0,1,1827,261,60,5.01,6.048844154
"468",1178,1,88.1428571428571,43,41,1,2184,312,72,5.98,5.798657762
"469",1179,1,49,36.33,0,2,1611,230.14,53,4.41,3.22675525
"470",1180,0,84.8125,86.33,59,2,2456,350.86,81,6.73,0.896561113
"471",1181,0,76.5,49,214,1,2456,350.86,81,6.73,4.016148345
"472",1182,1,73.8333333333333,49,92,1,2223,317.57,73,6.09,4.016148345
"473",1183,1,84.5,49.33,165,2,2188,312.57,72,5.99,0.927937757
"474",1184,1,75.3333333333333,36.75,0,1,1527,218.14,50,4.18,2.930430859
"475",1185,0,80.0714285714286,24.67,85,1,2456,350.86,81,6.73,8.404437018
"476",1186,1,76.0454545454545,24.67,0,1,364,52,12,1,8.404437018
"477",1187,1,94.0833333333333,95.25,0,1,1463,209,48,4.01,4.809799054
"478",1188,1,79.25,95.25,0,1,364,52,12,1,4.809799054
"479",1189,0,70.1666666666667,35.67,218,1,2456,350.86,81,6.73,3.524158867
"480",1190,1,86.5,49,8,1,2230,318.57,73,6.11,0.942668421
"481",1191,1,82.0714285714286,69,38,1,2177,311,72,5.96,2.959459429
"482",1192,1,83.4,90.33,0,1,1099,157,36,3.01,2.497797402
"483",1193,1,76.6666666666667,1,0,1,2177,311,72,5.96,6.596291491
"484",1194,0,83.7857142857143,61,52,1,2456,350.86,81,6.73,2.545431481
"485",1195,0,87.1666666666667,91,66,1,2456,350.86,81,6.73,5.526082229
"486",1196,0,70.9285714285714,16.33,154,1,2456,350.86,81,6.73,1.203949389
"487",1197,1,85.5,89.67,0,1,1099,157,36,3.01,0.323582882
"488",1198,1,73.1666666666667,53.67,188,1,2303,329,76,6.31,5.314263843
"489",1199,1,84.3333333333333,36.33,0,1,534,76.29,18,1.46,5.314263843
"490",1200,0,87.3,68.67,48,1,2456,350.86,81,6.73,3.935551729
"491",1201,1,81,25.67,0,1,889,127,29,2.44,3.935551729
"492",1202,1,95,85,0,1,746,106.57,25,2.04,3.935551729
"493",1203,1,75,31,0,1,2107,301,69,5.77,3.935551729
"494",1204,0,91,82.67,44,1,2456,350.86,81,6.73,10.92297286
"495",1205,0,83.0625,64.5,30,1,2456,350.86,81,6.73,2.296382458
"496",1206,1,87.125,37.5,0,1,385,55,13,1.05,2.296382458
"497",1207,0,83.8571428571429,67,109,1,2456,350.86,81,6.73,3.698089097
"498",1208,1,87.75,82.5,0,1,1652,236,54,4.53,9.373404354
"499",1209,1,76,15.67,254,1,2177,311,72,5.96,1.268086004
"500",1210,0,91.5,10.67,35,1,2456,350.86,81,6.73,2.424990956
"501",1211,0,88.5,41.33,40,1,2456,350.86,81,6.73,1.986477258
"502",1212,1,73.9285714285714,64.33,59,1,2177,311,72,5.96,1.700018865
"503",1213,1,75.5,1,0,1,1976,282.29,65,5.41,13.16027523
"504",1214,0,78.25,75,41,1,2456,350.86,81,6.73,6.496430791
"505",1215,1,69.125,42.5,0,1,364,52,12,1,6.496430791
"506",1216,1,77,42.5,0,1,364,52,12,1,6.496430791
"507",1219,1,90.5,89,138,2,2177,311,72,5.96,4.234065449
"508",1220,1,62.75,89,0,2,364,52,12,1,4.234065449
"509",1221,1,83.5,8.67,84,2,2177,311,72,5.96,4.806065756
"510",1222,1,85.1,58,0,2,728,104,24,1.99,4.806065756
"511",1223,0,79.1428571428571,71.67,78,2,2456,350.86,81,6.73,6.424902012
"512",1224,1,76.75,34.33,0,2,728,104,24,1.99,6.424902012
"513",1225,0,83.5,89.67,129,1,2456,350.86,81,6.73,1.733979369
"514",1226,1,80,32,0,1,364,52,12,1,1.733979369
"515",1227,0,85.75,47,110,1,2456,350.86,81,6.73,6.12427
"516",1228,0,78.8571428571429,69,37,1,2456,350.86,81,6.73,2.282207981
"517",1229,0,77.8,78,76,1,2456,350.86,81,6.73,2.208913503
"518",1230,1,71.375,29.67,0,1,728,104,24,1.99,2.208913503
"519",1231,0,95,71.67,32,1,2456,350.86,81,6.73,3.078062211
"520",1232,0,77.75,63.67,95,1,2456,350.86,81,6.73,2.192893902
"521",1233,1,76,45,160,4,2177,311,72,5.96,2.192893902
"522",1234,1,82.625,63.5,0,4,364,52,12,1,2.192893902
"523",1236,1,85.5,66,0,4,1099,157,36,3.01,3.619637453
"524",1237,0,80.7857142857143,71.33,53,4,2456,350.86,81,6.73,4.282638571
"525",1238,1,0,71.33,0,4,0,0,0,0,4.282638571
"526",1239,1,73.8,43.67,0,4,1099,157,36,3.01,1.460804447
"527",1240,1,79.5,63.25,76,4,2177,311,72,5.96,0.886395255
"528",1241,0,80.6875,63,0,1,2456,350.86,81,6.73,2.098299328
"529",1242,1,75.5,64.33,0,1,1099,157,36,3.01,6.054988319
"530",1243,0,77.5,71.67,111,1,2456,350.86,81,6.73,2.950488066
"531",1244,1,81.7857142857143,59.75,0,1,1099,157,36,3.01,3.027595757
"532",1245,1,82.5,60.25,0,1,1827,261,60,5.01,5.655556389
"533",1246,1,93,74,0,1,728,104,24,1.99,5.655556389
"534",1247,1,78.2,74,0,1,364,52,12,1,5.655556389
"535",1248,1,75.4,74,0,1,364,52,12,1,5.655556389
"536",1249,1,60.6111111111111,74,0,2,364,52,12,1,5.655556389
"537",1250,1,75,65.75,0,2,1827,261,60,5.01,3.050469859
"538",1251,0,74.5,32.33,129,1,2456,350.86,81,6.73,2.316854522
"539",1252,1,77.8333333333333,58.25,0,1,1827,261,60,5.01,2.796865615
"540",1253,0,51.5,78.25,0,5,2456,350.86,81,6.73,9.647165045
"541",1254,1,88.125,48.25,0,5,1827,261,60,5.01,1.986477258
"542",1255,1,0,48.25,0,5,364,52,12,1,1.986477258
"543",1256,1,69.7,78,0,5,364,52,12,1,1.986477258
"544",1257,1,78.75,43.5,0,5,364,52,12,1,1.986477258
"545",1258,1,82,81,0,5,1463,209,48,4.01,3.050469859
"546",1259,1,70.375,39,0,5,364,52,12,1,3.050469859
"547",1261,1,86.25,64,0,5,364,52,12,1,3.050469859
"548",1262,1,80.75,45,0,2,765,109.29,25,2.1,3.050469859
"549",1263,1,59.5,45,0,2,364,52,12,1,3.050469859
"550",1264,0,71.5,44,0,2,2456,350.86,81,6.73,2.768073678
"551",1265,1,74.5,8,0,2,364,52,12,1,2.768073678
"552",1266,1,87.75,60,0,2,364,52,12,1,2.768073678
"553",1267,1,86.5714285714286,70.5,0,2,1465,209.29,48,4.01,3.344038155
"554",1268,0,74.1666666666667,46.67,236,1,2456,350.86,81,6.73,0.310884334
"555",1269,1,74,39,0,1,364,52,12,1,0.310884334
"556",1270,1,81.125,61,0,1,364,52,12,1,0.310884334
"557",1271,1,75.75,48.5,0,1,364,52,12,1,0.310884334
"558",1272,1,84.625,44,0,1,728,104,24,1.99,0.310884334
"559",1273,1,80.25,85,0,1,364,52,12,1,0.310884334
"560",1274,1,56.625,8.67,0,1,1996,285.14,66,5.47,0.310884334
"561",1275,1,76.3571428571429,33.33,195,1,2177,311,72,5.96,13.44315408
"562",1276,1,92.8333333333333,92,0,1,1463,209,48,4.01,12.8007193
"563",1277,0,79,60,113,1,2456,350.86,81,6.73,3.89808809
"564",1278,1,77.375,61,0,1,364,52,12,1,3.89808809
"565",1279,0,72.0833333333333,36.33,257,1,2456,350.86,81,6.73,2.580178657
"566",1280,1,79.3,44.5,0,1,445,63.57,15,1.22,2.580178657
"567",1282,0,77.4285714285714,75.33,119,1,2456,350.86,81,6.73,3.145928324
"568",1283,1,84,75.33,0,1,314,44.86,10,0.86,3.145928324
"569",1284,1,88.875,32,0,1,678,96.86,22,1.86,3.145928324
"570",1285,1,49.5,32,0,4,562,80.29,18,1.54,3.145928324
"571",1286,0,82.5,23.67,79,2,2399,342.71,79,6.57,1.049600758
"572",1287,1,79.8,68.33,0,2,731,104.43,24,2,1.049600758
"573",1288,0,82.5,61,47,1,2398,342.57,79,6.57,1.495118987
"574",1289,1,62.3888888888889,61,0,3,300,42.86,10,0.82,1.495118987
"575",1290,0,100,61,0,2,2385,340.71,78,6.53,4.306290092
"576",1291,1,59.8181818181818,61,0,2,287,41,9,0.79,4.306290092
"577",1292,1,80.3,87.5,0,2,595,85,20,1.63,4.306290092
"578",1293,0,77.8571428571429,58,59,2,2308,329.71,76,6.32,1.891687657
"579",1294,1,85,1,0,2,729,104.14,24,2,1.891687657
"580",1295,1,83.9,38,0,2,729,104.14,24,2,1.891687657
"581",1296,1,83.5,38,0,2,722,103.14,24,1.98,1.891687657
"582",1297,1,84.6428571428571,47.33,92,2,2016,288,66,5.52,1.891687657
"583",1298,1,76.75,47.33,0,1,967,138.14,32,2.65,1.912307768
"584",1299,1,85,79.5,0,1,499,71.29,16,1.37,1.912307768
"585",1300,0,88.2142857142857,71.67,53,1,2092,298.86,69,5.73,2.605749222
"586",1302,0,94.3571428571429,85.33,68,1,2092,298.86,69,5.73,1.812853028
"587",1303,1,91,85,92,1,1813,259,60,4.97,2.205182666
"588",1304,0,84.7142857142857,60.67,76,1,2092,298.86,69,5.73,1.458981344
"589",1305,1,87.6428571428571,76.67,135,1,1813,259,60,4.97,5.166063002
"590",1306,1,79.8,54,0,3,1099,157,36,3.01,3.703810384
"591",1307,1,59,23.25,0,2,1501,214.43,49,4.11,3.158252163
"592",1308,1,86.125,56,0,2,1614,230.57,53,4.42,3.954579091
"593",1309,0,82.6428571428571,49.33,115,2,2092,298.86,69,5.73,4.526301432
"594",1311,0,74.2857142857143,55,47,2,2092,298.86,69,5.73,3.943439466
"595",1312,1,76.2142857142857,46,164,2,1817,259.57,60,4.98,0.180997274
"596",1313,1,90.8333333333333,66.67,0,2,498,71.14,16,1.36,0.180997274
"597",1314,0,81,69.67,81,2,2092,298.86,69,5.73,0.6281136
"598",1315,1,100,43.67,28,2,1866,266.57,61,5.11,3.235378944
"599",1316,1,0,43.75,0,1,53,7.57,2,0.15,3.235378944
"600",1317,1,74,20.33,209,1,1813,259,60,4.97,3.552136741
"601",1318,1,79.5,18.33,169,1,1813,259,60,4.97,2.580178657
"602",1319,1,89.4285714285714,72,0,2,1463,209,48,4.01,3.427522932
"603",1321,1,90.5,42,154,1,1813,259,60,4.97,5.364710128
"604",1322,1,83,67,108,1,1814,259.14,60,4.97,1.588841695
"605",1323,0,78.4285714285714,34.33,97,1,2092,298.86,69,5.73,3.939781351
"606",1324,1,93.5,78.25,0,1,466,66.57,15,1.28,3.939781351
"607",1325,0,84.3571428571429,22.5,93,1,2092,298.86,69,5.73,19.23536005
"608",1326,1,72.8571428571429,7,225,1,1813,259,60,4.97,1.290812844
"609",1327,1,65.8333333333333,32.5,0,4,1542,220.29,51,4.22,3.798735953
"610",1328,1,95,16,193,2,1813,259,60,4.97,12.91768795
"611",1329,1,85,48.5,0,2,1099,157,36,3.01,1.725873687
"612",1330,0,83.3333333333333,46.67,39,2,2092,298.86,69,5.73,5.526082229
"613",1331,0,84.1428571428571,79,51,2,2092,298.86,69,5.73,1.746676611
"614",1332,0,77.8571428571429,43.67,115,2,2092,298.86,69,5.73,8.142365967
"615",1333,1,91,85.75,0,2,1099,157,36,3.01,2.318618751
"616",1334,1,82.6875,73,71,2,1813,259,60,4.97,1.753462821
"617",1335,1,96.5,16.33,0,2,1813,259,60,4.97,2.166690006
"618",1336,1,83.8333333333333,73.25,0,2,1099,157,36,3.01,10.88269184
"619",1337,1,80.8571428571429,56.67,0,2,1499,214.14,49,4.11,1.19341454
"620",1338,0,69.5,1.67,198,1,2092,298.86,69,5.73,3.081691319
"621",1339,1,60.875,2,0,3,233,33.29,8,0.64,3.081691319
"622",1340,1,88.0625,32,0,3,1099,157,36,3.01,5.05263034
"623",1341,0,78.2857142857143,27,21,3,2092,298.86,69,5.73,7.015328858
"624",1342,0,96,78.75,0,1,2092,298.86,69,5.73,0.597185093
"625",1343,1,92.0625,76,0,1,735,105,24,2.01,2.574238259
"626",1344,1,83.3,70.25,0,1,99,14.14,3,0.27,2.574238259
"627",1345,1,67.4375,75.5,0,1,1645,235,54,4.51,3.231033377
"628",1346,0,77,36.75,21,1,2092,298.86,69,5.73,2.347961846
"629",1347,1,80.4285714285714,76.67,127,1,1813,259,60,4.97,2.059755854
"630",1348,1,80.9166666666667,16.25,0,1,1232,176,40,3.38,6.847962465
"631",1349,0,84.3571428571429,36.33,130,1,2092,298.86,69,5.73,5.326610086
"632",1350,1,72.7,61.75,0,1,1099,157,36,3.01,2.89106067
"633",1351,1,87.5,72.75,0,1,1463,209,48,4.01,1.34802663
"634",1353,0,76.2142857142857,29.25,57,1,2092,298.86,69,5.73,1.022187296
"635",1354,1,87.25,75.67,0,1,735,105,24,2.01,8.896635701
"636",1355,0,82.25,55.67,87,1,2092,298.86,69,5.73,1.753462821
"637",1356,1,80.5,56,193,1,1914,273.43,63,5.24,4.409634149
"638",1357,1,76.25,42.25,0,1,1463,209,48,4.01,3.858400384
"639",1358,1,82.25,64,0,1,1813,259,60,4.97,2.166690006
"640",1359,1,76.25,7,0,1,64,9.14,2,0.18,2.166690006
"641",1360,0,86,66,50,1,2092,298.86,69,5.73,3.692047641
"642",1361,1,95,45.33,129,1,1813,259,60,4.97,1.022187296
"643",1362,0,79.25,74,58,1,2092,298.86,69,5.73,3.001665559
"644",1363,1,77.2,1.5,0,1,927,132.43,30,2.54,4.336958584
"645",1364,1,76.8571428571429,41.67,94,7,1943,277.57,64,5.32,8.620136377
"646",1365,1,62.6666666666667,46.25,0,7,445,63.57,15,1.22,8.620136377
"647",1366,1,81.7857142857143,2,88,7,1813,259,60,4.97,8.620136377
"648",1367,0,83.7857142857143,55,37,7,2092,298.86,69,5.73,4.344335301
"649",1368,0,88.9285714285714,75,143,1,2092,298.86,69,5.73,1.410748375
"650",1369,1,86.7857142857143,82.25,0,1,1463,209,48,4.01,5.534790382
"651",1370,1,0,82.25,0,1,3,0.43,0,0.01,5.534790382
"652",1372,1,71.75,14.67,50,1,1813,259,60,4.97,2.183480774
"653",1373,0,92.2142857142857,65.67,59,1,2092,298.86,69,5.73,2.283603067
"654",1374,1,69.25,3.5,0,1,553,79,18,1.52,2.283603067
"655",1375,0,65,3.5,106,1,2092,298.86,69,5.73,1.012440301
"656",1376,1,88.25,90,45,1,1813,259,60,4.97,3.40590914
"657",1377,1,83.9285714285714,62.67,63,1,1813,259,60,4.97,6.153502095
"658",1378,1,79.25,36,0,1,70,10,2,0.19,6.153502095
"659",1379,0,81.2142857142857,39,146,1,2092,298.86,69,5.73,1.501703228
"660",1380,0,76.25,44.33,51,1,2092,298.86,69,5.73,0.71666606
"661",1381,1,74.5,19.75,0,1,1099,157,36,3.01,10.0189819
"662",1382,1,83.3333333333333,56.25,0,1,1463,209,48,4.01,6.43462803
"663",1383,1,84.25,51.25,0,1,1463,209,48,4.01,6.43462803
"664",1384,1,84.2857142857143,89.75,0,1,1463,209,48,4.01,5.059941012
"665",1385,1,87.5,45.67,75,1,1813,259,60,4.97,5.326610086
"666",1386,1,65.25,13.5,0,2,364,52,12,1,5.326610086
"667",1387,1,76,40.33,0,2,1813,259,60,4.97,10.00460682
"668",1388,1,69,28.75,140,2,1912,273.14,63,5.24,4.567165806
"669",1389,1,82,67.25,0,2,1463,209,48,4.01,1.054600878
"670",1390,0,83.7142857142857,67.33,165,2,2092,298.86,69,5.73,5.660889274
"671",1392,1,86.1428571428571,70.75,0,2,1463,209,48,4.01,3.694337597
"672",1393,1,82.5833333333333,72,0,2,1463,209,48,4.01,1.711162552
"673",1395,1,85,78,107,1,1813,259,60,4.97,3.125013745
"674",1396,1,79.4285714285714,73.5,174,1,1816,259.43,60,4.98,2.905352493
"675",1397,1,86.5,57.5,0,1,1099,157,36,3.01,10.88269184
"676",1398,1,83,57.5,0,1,1110,158.57,36,3.04,1.541079271
"677",1399,0,69,14,122,1,2092,298.86,69,5.73,3.081691319
"678",1400,1,72.25,53.25,91,1,1815,259.29,60,4.97,1.649807267
"679",1401,1,78.7142857142857,10.67,50,1,1815,259.29,60,4.97,3.078157286
"680",1402,0,85.0625,56.33,0,1,2092,298.86,69,5.73,7.882249087
"681",1403,1,78.75,45.75,0,2,1463,209,48,4.01,1.177611008
"682",1404,0,90.75,71.33,61,2,2092,298.86,69,5.73,0.993042276
"683",1405,0,79.1428571428571,75.67,37,1,2092,298.86,69,5.73,3.243365709
"684",1406,1,90.6428571428571,65,0,1,1463,209,48,4.01,1.413890398
"685",1407,1,94.5,90.75,0,1,364,52,12,1,1.413890398
"686",1408,0,89.75,75,55,1,2092,298.86,69,5.73,5.822494445
"687",1409,1,48,17.67,0,3,1813,259,60,4.97,7.737838455
"688",1410,1,77.1428571428571,62.67,149,3,1928,275.43,63,5.28,1.003209889
"689",1411,1,84,69.5,0,3,1596,228,52,4.37,1.19341454
"690",1412,1,76,26.5,0,1,1149,164.14,38,3.15,1.58097693
"691",1413,1,69.8333333333333,13.75,0,3,1183,169,39,3.24,1.102410877
"692",1414,1,40,19.25,0,3,386,55.14,13,1.06,1.102410877
"693",1415,1,94.1428571428571,80,0,3,1463,209,48,4.01,6.794656639
"694",1417,1,73.1875,80,0,3,364,52,12,1,6.794656639
"695",1418,1,68.5714285714286,80,0,1,1099,157,36,3.01,7.109175848
"696",1419,1,89.6666666666667,77.5,0,1,1463,209,48,4.01,0.719337277
"697",1420,1,78.75,17.33,0,1,735,105,24,2.01,1.336826713
"698",1421,1,0,17.33,0,1,16,2.29,1,0.04,1.336826713
"699",1422,1,0,17.33,0,1,0,0,0,0,1.336826713
"700",1424,1,88.625,17.33,0,5,364,52,12,1,1.336826713
"701",1425,1,88.5833333333333,80.75,0,5,1463,209,48,4.01,8.374317541
"702",1426,0,76.9285714285714,35.67,236,2,2092,298.86,69,5.73,8.655949477
"703",1427,0,98.5,35.67,0,2,2092,298.86,69,5.73,2.777245133
"704",1428,1,74.7857142857143,23.67,76,2,1813,259,60,4.97,1.406140232
"705",1429,0,91.5,23.67,0,2,2092,298.86,69,5.73,6.741600908
"706",1430,0,85.0714285714286,23.67,0,1,2092,298.86,69,5.73,6.62363776
"707",1431,0,71.6875,23.67,0,1,2092,298.86,69,5.73,8.018936745
"708",1432,0,84.5,65.33,76,1,2092,298.86,69,5.73,12.26311489
"709",1433,1,70,63,0,1,1254,179.14,41,3.44,3.286913395
"710",1434,1,0,63,0,1,0,0,0,0,3.286913395
"711",1435,0,100,64,0,1,2092,298.86,69,5.73,14.58360968
"712",1436,1,75.375,64,0,1,219,31.29,7,0.6,14.58360968
"713",1437,1,82.375,64,0,1,1099,157,36,3.01,5.05263034
"714",1438,1,76.8125,64,0,1,1099,157,36,3.01,3.071053839
"715",1439,1,87.125,64,0,1,364,52,12,1,3.071053839
"716",1441,1,83.375,64,0,1,364,52,12,1,3.071053839
"717",1442,0,95.5,64,0,1,2092,298.86,69,5.73,14.35966176
"718",1443,0,73.9375,64,0,1,2092,298.86,69,5.73,14.35966176
"719",1444,1,82.5,36.25,0,1,364,52,12,1,14.35966176
"720",1445,1,62.4,4.33,0,1,1724,246.29,57,4.72,0.68335352
"721",1446,0,79.1,4.33,0,1,2092,298.86,69,5.73,1.897624761
"722",1447,1,77.1666666666667,4.33,0,1,735,105,24,2.01,3.482823074
"723",1449,1,90,4.33,0,1,364,52,12,1,3.482823074
"724",1450,1,45,4.33,0,1,162,23.14,5,0.44,3.482823074
"725",1451,1,73,4.33,0,1,806,115.14,26,2.21,2.215908016
"726",1452,1,77.6875,4.33,0,1,149,21.29,5,0.41,2.215908016
"727",1453,1,63.2857142857143,4.33,0,1,387,55.29,13,1.06,2.215908016
"728",1454,0,71.0714285714286,4.33,0,1,2092,298.86,69,5.73,7.529584042
"729",1455,1,0,4.33,0,1,35,5,1,0.1,7.529584042
"730",1456,0,87.2142857142857,25,72,1,2092,298.86,69,5.73,4.438046484
"731",1457,1,55.5,25,0,1,86,12.29,3,0.24,4.438046484
"732",1458,0,78.3571428571429,32.33,60,1,2092,298.86,69,5.73,1.045421014
"733",1459,1,82.0833333333333,68.5,0,1,1149,164.14,38,3.15,0.747789569
"734",1460,0,88.5,49.33,68,1,2092,298.86,69,5.73,7.210364494
"735",1461,0,86.8571428571429,45,93,1,2092,298.86,69,5.73,3.89265868
"736",1462,0,82.2857142857143,41.67,38,1,2092,298.86,69,5.73,4.390561862
"737",1463,1,91.8333333333333,68,0,1,542,77.43,18,1.48,4.390561862
"738",1464,1,86,60.33,50,3,1899,271.29,62,5.2,4.652785414
"739",1465,0,78,50,98,3,2092,298.86,69,5.73,2.632826601
"740",1466,1,89.4166666666667,89.75,0,3,1463,209,48,4.01,10.88465849
"741",1467,1,80.25,8,0,9,1348,192.57,44,3.69,13.25685972
"742",1468,0,83.8571428571429,56,56,9,2092,298.86,69,5.73,25.51850753
"743",1469,0,81.2857142857143,51,55,9,2092,298.86,69,5.73,25.51850753
"744",1470,1,64,8.25,0,9,161,23,5,0.44,25.51850753
"745",1471,1,81.6428571428571,66.33,25,9,1813,259,60,4.97,4.091153245
"746",1472,0,92.2142857142857,93,78,9,2092,298.86,69,5.73,5.886233824
"747",1473,0,65.75,34.33,200,2,2092,298.86,69,5.73,4.345883579
"748",1474,1,86,81.75,0,2,1108,158.29,36,3.04,3.313316123
"749",1475,1,78.6,11.5,0,2,386,55.14,13,1.06,3.313316123
"750",1476,1,74.25,57.25,0,1,1473,210.43,48,4.04,4.30044887
